state,district,year,chloride,sdp,predicted_chloride,error
Delhi,New Delhi,2000,82.0,126216.14739672391,175.89907503358674,-93.89907503358674
Delhi,North West,2009,514.69568,276907.04286141146,186.8506800827931,327.8449999172069
Delhi,North,2010,561.0,299873.5225927115,188.51979097772931,372.4802090222707
Delhi,North,2009,204.5,276907.04286141146,186.8506800827931,17.649319917206896
Delhi,North,2006,448.79999,204478.45088035768,181.58686284154183,267.2131271584582
Delhi,North,2005,2287.5,181895.0069720344,179.94558944163148,2107.5544105583685
Delhi,North,2003,1012.2,148804.8431632136,177.54073011731572,834.6592698826844
Delhi,North,2002,2073.0,141114.6703899209,176.9818394510047,1896.0181605489952
Delhi,North,2001,135.5,131069.97558233612,176.25183164241577,-40.751831642415766
Delhi,North,2000,306.0,126216.14739672391,175.89907503358674,130.10092496641326
Delhi,North West,2010,599.31818,299873.5225927115,188.51979097772931,410.79838902227067
Delhi,New Delhi,2001,57.0,131069.97558233612,176.25183164241577,-119.25183164241577
Delhi,West,2000,258.0,126216.14739672391,175.89907503358674,82.10092496641326
Delhi,Central,2001,120.5,131069.97558233612,176.25183164241577,-55.751831642415766
Delhi,North West,2006,196.66667,204478.45088035768,181.58686284154183,15.07980715845818
Delhi,West,2008,429.66666,255869.67082037605,185.32176893553256,244.34489106446742
Delhi,West,2007,279.0,227528.5020639436,183.2620473717564,95.73795262824359
Delhi,West,2006,71.0,204478.45088035768,181.58686284154183,-110.58686284154183
Delhi,West,2005,1047.5,181895.0069720344,179.94558944163148,867.5544105583685
Delhi,West,2004,621.0,164909.1092949392,178.71112307130343,442.2888769286966
Delhi,West,2003,1962.0,148804.8431632136,177.54073011731572,1784.4592698826843
Delhi,North West,2000,406.22223,126216.14739672391,175.89907503358674,230.32315496641328
Delhi,North West,2001,205.33333,131069.97558233612,176.25183164241577,29.081498357584223
Delhi,West,2001,27.0,131069.97558233612,176.25183164241577,-149.25183164241577
Delhi,East,2000,252.25,126216.14739672391,175.89907503358674,76.35092496641326
Delhi,North West,2005,361.0,181895.0069720344,179.94558944163148,181.05441055836852
Delhi,North West,2003,456.60001,148804.8431632136,177.54073011731572,279.0592798826843
Delhi,West,2002,33.333332,141114.6703899209,176.9818394510047,-143.64850745100472
Delhi,North West,2002,326.61539,141114.6703899209,176.9818394510047,149.6335505489953
Goa,South Goa,2017,66.324997,47077.0,170.1475617550493,-103.82256475504931
Goa,North Goa,2000,39.411766,13778.514128181148,167.72756242542695,-128.31579642542695
Goa,North Goa,2001,33.407143,14312.76708756778,167.76638977056635,-134.35924677056636
Goa,North Goa,2002,42.5,15183.208494568442,167.82964993289102,-125.32964993289102
Goa,North Goa,2005,85.0,19455.95790197173,168.14017608538228,-83.14017608538228
Goa,South Goa,2000,28.076923,13778.514128181148,167.72756242542695,-139.65063942542696
Goa,South Goa,2001,12.6625,14312.76708756778,167.76638977056635,-155.10388977056635
Goa,South Goa,2018,12.214063,47425.0,170.1728529881087,-157.9587899881087
Goa,South Goa,2002,24.714285,15183.208494568442,167.82964993289102,-143.11536493289103
Goa,South Goa,2007,27.833334,22295.3260449332,168.34652988263807,-140.51319588263806
Goa,South Goa,2008,102.71429,24047.276601228576,168.4738545660512,-65.75956456605118
Goa,North Goa,2010,34.42857,31500.82207139482,169.01554811663925,-134.58697811663924
Goa,North Goa,2008,93.599998,24047.276601228576,168.4738545660512,-74.87385656605119
Goa,North Goa,2006,28.0,21364.65333562438,168.27889235277274,-140.27889235277274
Goa,South Goa,2012,23.416666,32453.0,169.0847485588989,-145.6680825588989
Goa,South Goa,2013,24.464285,27971.0,168.7590149193238,-144.2947299193238
Goa,South Goa,2014,23.6875,36042.0,169.345582568813,-145.658082568813
Goa,South Goa,2015,21.0,41929.0,169.77342592806747,-148.77342592806747
Goa,South Goa,2016,14.0,46371.0,170.09625252935987,-156.09625252935987
Goa,South Goa,2006,18.0,21364.65333562438,168.27889235277274,-150.27889235277274
Goa,North Goa,2007,24.76923,22295.3260449332,168.34652988263807,-143.57729988263807
Goa,South Goa,2011,48.857143,38009.0,169.48853617636414,-120.63139317636413
Goa,North Goa,2012,34.400002,32453.0,169.0847485588989,-134.6847465588989
Goa,North Goa,2018,19.096874,47425.0,170.1728529881087,-151.07597898810872
Goa,North Goa,2013,28.757576,27971.0,168.7590149193238,-140.0014389193238
Goa,North Goa,2017,32.604763,47077.0,170.1475617550493,-137.54279875504932
Goa,North Goa,2014,29.314285,36042.0,169.345582568813,-140.031297568813
Goa,North Goa,2011,37.5,38009.0,169.48853617636414,-131.98853617636414
Gujarat,Panch Mahals,2012,172.6842,596659.0,210.08895959194356,-37.40475959194356
Gujarat,Panch Mahals,2013,169.5,641489.0,213.34702274726519,-43.847022747265186
Gujarat,Panch Mahals,2010,152.90909,499605.5063968227,203.03550405761933,-50.12641405761934
Gujarat,The Dangs,2005,30.9375,311996.4362722108,189.4008353318297,-158.4633353318297
Gujarat,Panch Mahals,2009,118.3125,450323.76586738543,199.4539063987061,-81.1414063987061
Gujarat,Panch Mahals,2008,111.21429,394570.23835956375,195.4019654272039,-84.18767542720389
Gujarat,Panch Mahals,2014,159.26086,705629.0,218.00845863355403,-58.74759863355402
Gujarat,The Dangs,2000,36.5625,187486.06471907915,180.35192491441583,-143.78942491441583
Gujarat,The Dangs,2001,38.799999,202722.52060396783,181.45924892816197,-142.65924992816196
Gujarat,The Dangs,2002,30.0,220397.15650232672,182.7437700078891,-152.7437700078891
Gujarat,Panch Mahals,2011,142.125,532809.0,205.4485997332042,-63.32359973320419
Gujarat,Banas Kantha,2015,259.0,774775.0,223.03371036092116,35.96628963907884
Gujarat,The Dangs,2006,34.25,338383.36050177214,191.3185303042722,-157.0685303042722
Gujarat,The Dangs,2007,36.214287,378395.5156254638,194.22645197220692,-158.0121649722069
Gujarat,The Dangs,2008,40.25,394570.23835956375,195.4019654272039,-155.1519654272039
Gujarat,The Dangs,2009,28.733334,450323.76586738543,199.4539063987061,-170.7205723987061
Gujarat,The Dangs,2010,44.941177,499605.5063968227,203.03550405761933,-158.09432705761932
Gujarat,The Dangs,2011,36.941177,532809.0,205.4485997332042,-168.50742273320418
Gujarat,The Dangs,2012,46.384617,596659.0,210.08895959194356,-163.70434259194357
Gujarat,The Dangs,2013,40.0,641489.0,213.34702274726519,-173.34702274726519
Gujarat,The Dangs,2014,37.349998,705629.0,218.00845863355403,-180.65846063355403
Gujarat,The Dangs,2015,36.5,774775.0,223.03371036092116,-186.53371036092116
Gujarat,The Dangs,2016,36.347828,843930.0,228.05961617190192,-191.71178817190193
Gujarat,Panch Mahals,2007,163.0,378395.5156254638,194.22645197220692,-31.226451972206917
Gujarat,Panch Mahals,2006,114.57143,338383.36050177214,191.3185303042722,-76.7471003042722
Gujarat,Panch Mahals,2005,143.46666,311996.4362722108,189.4008353318297,-45.93417533182972
Gujarat,Panch Mahals,2004,149.57143,272449.2629108957,186.5267066584945,-36.95527665849451
Gujarat,Mahesana,2015,374.93332,774775.0,223.03371036092116,151.89960963907882
Gujarat,Mahesana,2014,498.85715,705629.0,218.00845863355403,280.84869136644596
Gujarat,Mahesana,2013,609.27271,641489.0,213.34702274726519,395.92568725273475
Gujarat,Mahesana,2012,529.5,596659.0,210.08895959194356,319.41104040805646
Gujarat,Mahesana,2011,538.07141,532809.0,205.4485997332042,332.6228102667958
Gujarat,Mahesana,2010,378.53845,499605.5063968227,203.03550405761933,175.50294594238068
Gujarat,Gandhinagar,2008,178.0,394570.23835956375,195.4019654272039,-17.40196542720389
Gujarat,Mahesana,2009,329.0,450323.76586738543,199.4539063987061,129.5460936012939
Gujarat,Mahesana,2008,304.0,394570.23835956375,195.4019654272039,108.59803457279611
Gujarat,Gandhinagar,2009,170.0,450323.76586738543,199.4539063987061,-29.453906398706096
Gujarat,Gandhinagar,2010,145.5,499605.5063968227,203.03550405761933,-57.535504057619335
Gujarat,Gandhinagar,2011,195.5,532809.0,205.4485997332042,-9.94859973320419
Gujarat,Gandhinagar,2012,181.0,596659.0,210.08895959194356,-29.088959591943564
Gujarat,Gandhinagar,2013,195.5,641489.0,213.34702274726519,-17.847022747265186
Gujarat,Gandhinagar,2014,273.0,705629.0,218.00845863355403,54.99154136644597
Gujarat,Gandhinagar,2015,249.0,774775.0,223.03371036092116,25.966289639078838
Gujarat,Gandhinagar,2016,383.0,843930.0,228.05961617190192,154.94038382809808
Gujarat,Gandhinagar,2017,433.0,946511.0,235.51478852381018,197.48521147618982
Gujarat,Gandhinagar,2018,531.5,1034399.0,241.9021330385304,289.5978669614696
Gujarat,Mahesana,2007,367.23077,378395.5156254638,194.22645197220692,173.0043180277931
Gujarat,Mahesana,2006,391.23077,338383.36050177214,191.3185303042722,199.9122396957278
Gujarat,Mahesana,2005,367.20001,311996.4362722108,189.4008353318297,177.7991746681703
Gujarat,Mahesana,2002,297.84616,220397.15650232672,182.7437700078891,115.10238999211089
Gujarat,Mahesana,2001,475.75,202722.52060396783,181.45924892816197,294.29075107183803
Gujarat,Panch Mahals,2000,102.64286,187486.06471907915,180.35192491441583,-77.70906491441583
Gujarat,Panch Mahals,2001,135.77777,202722.52060396783,181.45924892816197,-45.681478928161965
Gujarat,Panch Mahals,2002,79.75,220397.15650232672,182.7437700078891,-102.99377000788911
Gujarat,The Dangs,2017,38.5,946511.0,235.51478852381018,-197.01478852381018
Gujarat,The Dangs,2018,35.36842,1034399.0,241.9021330385304,-206.53371303853038
Gujarat,Panch Mahals,2017,118.14815,946511.0,235.51478852381018,-117.36663852381018
Gujarat,Panch Mahals,2016,151.92308,843930.0,228.05961617190192,-76.13653617190192
Gujarat,Anand,2005,684.22223,311996.4362722108,189.4008353318297,494.8213946681702
Gujarat,Anand,2004,324.25,272449.2629108957,186.5267066584945,137.7232933415055
Gujarat,Anand,2002,449.0,220397.15650232672,182.7437700078891,266.2562299921109
Gujarat,Anand,2001,762.16669,202722.52060396783,181.45924892816197,580.707441071838
Gujarat,Anand,2000,270.22223,187486.06471907915,180.35192491441583,89.87030508558419
Gujarat,Amreli,2018,311.54999,1034399.0,241.9021330385304,69.64785696146959
Gujarat,Amreli,2017,410.26828,946511.0,235.51478852381018,174.75349147618982
Gujarat,Amreli,2016,375.13159,843930.0,228.05961617190192,147.0719738280981
Gujarat,Amreli,2015,199.07317,774775.0,223.03371036092116,-23.960540360921158
Gujarat,Amreli,2014,372.88571,705629.0,218.00845863355403,154.877251366446
Gujarat,Amreli,2013,432.23077,641489.0,213.34702274726519,218.88374725273482
Gujarat,Amreli,2012,373.83871,596659.0,210.08895959194356,163.74975040805643
Gujarat,Amreli,2011,339.73685,532809.0,205.4485997332042,134.2882502667958
Gujarat,Sabar Kantha,2009,281.94446,450323.76586738543,199.4539063987061,82.4905536012939
Gujarat,Sabar Kantha,2010,240.6842,499605.5063968227,203.03550405761933,37.64869594238067
Gujarat,Sabar Kantha,2011,284.85001,532809.0,205.4485997332042,79.4014102667958
Gujarat,Navsari,2012,244.2,596659.0,210.08895959194356,34.111040408056425
Gujarat,Navsari,2011,550.0,532809.0,205.4485997332042,344.5514002667958
Gujarat,Navsari,2010,313.22223,499605.5063968227,203.03550405761933,110.18672594238069
Gujarat,Rajkot,2018,503.58823,1034399.0,241.9021330385304,261.6860969614696
Gujarat,Rajkot,2017,601.70587,946511.0,235.51478852381018,366.1910814761898
Gujarat,Rajkot,2016,688.65118,843930.0,228.05961617190192,460.59156382809806
Gujarat,Rajkot,2015,519.79413,774775.0,223.03371036092116,296.7604196390788
Gujarat,Navsari,2009,328.70001,450323.76586738543,199.4539063987061,129.24610360129392
Gujarat,Navsari,2008,121.75,394570.23835956375,195.4019654272039,-73.65196542720389
Gujarat,Navsari,2013,197.33333,641489.0,213.34702274726519,-16.013692747265196
Gujarat,Navsari,2014,171.28572,705629.0,218.00845863355403,-46.72273863355403
Gujarat,Sabar Kantha,2008,305.58334,394570.23835956375,195.4019654272039,110.18137457279613
Gujarat,Sabar Kantha,2007,252.875,378395.5156254638,194.22645197220692,58.64854802779308
Gujarat,Valsad,2018,117.85714,1034399.0,241.9021330385304,-124.0449930385304
Gujarat,Panch Mahals,2018,148.32143,1034399.0,241.9021330385304,-93.5807030385304
Gujarat,Mahesana,2000,286.29999,187486.06471907915,180.35192491441583,105.94806508558415
Gujarat,Anand,2018,338.0,1034399.0,241.9021330385304,96.0978669614696
Gujarat,Anand,2017,273.23077,946511.0,235.51478852381018,37.715981476189825
Gujarat,Anand,2016,296.70001,843930.0,228.05961617190192,68.6403938280981
Gujarat,Anand,2015,271.73334,774775.0,223.03371036092116,48.699629639078836
Gujarat,Anand,2014,341.125,705629.0,218.00845863355403,123.11654136644597
Gujarat,Anand,2013,304.60001,641489.0,213.34702274726519,91.25298725273481
Gujarat,Anand,2012,393.44446,596659.0,210.08895959194356,183.35550040805643
Gujarat,Anand,2011,509.5,532809.0,205.4485997332042,304.0514002667958
Gujarat,Anand,2010,245.75,499605.5063968227,203.03550405761933,42.714495942380665
Gujarat,Panch Mahals,2015,139.84,774775.0,223.03371036092116,-83.19371036092116
Gujarat,Anand,2009,395.33334,450323.76586738543,199.4539063987061,195.87943360129393
Gujarat,Anand,2007,418.0,378395.5156254638,194.22645197220692,223.77354802779308
Gujarat,Anand,2006,264.60001,338383.36050177214,191.3185303042722,73.2814796957278
Gujarat,Sabar Kantha,2000,249.64999,187486.06471907915,180.35192491441583,69.29806508558417
Gujarat,Sabar Kantha,2001,363.76471,202722.52060396783,181.45924892816197,182.305461071838
Gujarat,Sabar Kantha,2002,252.14285,220397.15650232672,182.7437700078891,69.3990799921109
Gujarat,Sabar Kantha,2004,280.4762,272449.2629108957,186.5267066584945,93.9494933415055
Gujarat,Sabar Kantha,2005,316.54544,311996.4362722108,189.4008353318297,127.14460466817027
Gujarat,Navsari,2018,367.61539,1034399.0,241.9021330385304,125.7132569614696
Gujarat,Navsari,2017,320.53845,946511.0,235.51478852381018,85.02366147618983
Gujarat,Navsari,2016,278.0,843930.0,228.05961617190192,49.94038382809808
Gujarat,Navsari,2015,325.36365,774775.0,223.03371036092116,102.32993963907884
Gujarat,Sabar Kantha,2006,305.42856,338383.36050177214,191.3185303042722,114.1100296957278
Gujarat,Anand,2008,461.5,394570.23835956375,195.4019654272039,266.0980345727961
Gujarat,Valsad,2017,106.80031,946511.0,235.51478852381018,-128.7144785238102
Gujarat,Gandhinagar,2005,606.5,311996.4362722108,189.4008353318297,417.09916466817026
Gujarat,Gandhinagar,2006,206.0,338383.36050177214,191.3185303042722,14.681469695727799
Gujarat,Surat,2012,225.8,596659.0,210.08895959194356,15.711040408056448
Gujarat,Banas Kantha,2017,251.58333,946511.0,235.51478852381018,16.068541476189807
Gujarat,Banas Kantha,2018,234.57143,1034399.0,241.9021330385304,-7.330703038530402
Gujarat,Surat,2011,166.55,532809.0,205.4485997332042,-38.89859973320418
Gujarat,Surat,2010,164.45,499605.5063968227,203.03550405761933,-38.585504057619346
Gujarat,Surat,2009,162.76471,450323.76586738543,199.4539063987061,-36.68919639870609
Gujarat,Surat,2008,188.9375,394570.23835956375,195.4019654272039,-6.464465427203891
Gujarat,Surat,2007,188.63158,378395.5156254638,194.22645197220692,-5.594871972206903
Gujarat,Surat,2006,210.36363,338383.36050177214,191.3185303042722,19.0450996957278
Gujarat,Surat,2005,239.7,311996.4362722108,189.4008353318297,50.29916466817028
Gujarat,Surat,2004,205.22223,272449.2629108957,186.5267066584945,18.695523341505492
Gujarat,Surat,2002,194.25,220397.15650232672,182.7437700078891,11.506229992110889
Gujarat,Surat,2001,245.30769,202722.52060396783,181.45924892816197,63.84844107183804
Gujarat,Surat,2000,256.58334,187486.06471907915,180.35192491441583,76.23141508558419
Gujarat,Surendranagar,2011,1255.75,532809.0,205.4485997332042,1050.3014002667958
Gujarat,Surendranagar,2012,1106.125,596659.0,210.08895959194356,896.0360404080565
Gujarat,Surendranagar,2013,578.22583,641489.0,213.34702274726519,364.87880725273476
Gujarat,Surendranagar,2014,602.27271,705629.0,218.00845863355403,384.26425136644593
Gujarat,Surendranagar,2015,360.57144,774775.0,223.03371036092116,137.53772963907883
Gujarat,Valsad,2000,162.39999,187486.06471907915,180.35192491441583,-17.95193491441583
Gujarat,Valsad,2001,121.5,202722.52060396783,181.45924892816197,-59.95924892816197
Gujarat,Valsad,2002,90.916664,220397.15650232672,182.7437700078891,-91.82710600788911
Gujarat,Valsad,2004,105.5,272449.2629108957,186.5267066584945,-81.0267066584945
Gujarat,Valsad,2005,190.76923,311996.4362722108,189.4008353318297,1.368394668170282
Gujarat,Valsad,2006,129.23077,338383.36050177214,191.3185303042722,-62.087760304272194
Gujarat,Surat,2013,166.38461,641489.0,213.34702274726519,-46.96241274726518
Gujarat,Dohad,2018,197.33333,1034399.0,241.9021330385304,-44.568803038530405
Gujarat,Surat,2014,201.66667,705629.0,218.00845863355403,-16.341788633554017
Gujarat,Surat,2016,282.0,843930.0,228.05961617190192,53.94038382809808
Gujarat,Banas Kantha,2014,254.64285,705629.0,218.00845863355403,36.63439136644598
Gujarat,Banas Kantha,2013,157.0,641489.0,213.34702274726519,-56.347022747265186
Gujarat,Banas Kantha,2012,321.15384,596659.0,210.08895959194356,111.06488040805644
Gujarat,Banas Kantha,2011,440.38461,532809.0,205.4485997332042,234.93601026679582
Gujarat,Banas Kantha,2010,205.23077,499605.5063968227,203.03550405761933,2.195265942380672
Gujarat,Banas Kantha,2009,390.57144,450323.76586738543,199.4539063987061,191.1175336012939
Gujarat,Banas Kantha,2008,293.27274,394570.23835956375,195.4019654272039,97.87077457279611
Gujarat,Banas Kantha,2007,435.44446,378395.5156254638,194.22645197220692,241.21800802779308
Gujarat,Banas Kantha,2006,597.79999,338383.36050177214,191.3185303042722,406.4814596957278
Gujarat,Banas Kantha,2005,413.73334,311996.4362722108,189.4008353318297,224.3325046681703
Gujarat,Banas Kantha,2002,249.8125,220397.15650232672,182.7437700078891,67.06872999211089
Gujarat,Banas Kantha,2001,187.0,202722.52060396783,181.45924892816197,5.540751071838031
Gujarat,Banas Kantha,2000,274.66666,187486.06471907915,180.35192491441583,94.31473508558415
Gujarat,Surendranagar,2010,1134.0869,499605.5063968227,203.03550405761933,931.0513959423806
Gujarat,Surendranagar,2009,984.0,450323.76586738543,199.4539063987061,784.5460936012939
Gujarat,Surendranagar,2008,1117.0,394570.23835956375,195.4019654272039,921.5980345727961
Gujarat,Surendranagar,2007,868.36365,378395.5156254638,194.22645197220692,674.1371980277931
Gujarat,Surendranagar,2006,1000.7368,338383.36050177214,191.3185303042722,809.4182696957278
Gujarat,Surendranagar,2005,528.57892,311996.4362722108,189.4008353318297,339.1780846681703
Gujarat,Surendranagar,2004,836.93335,272449.2629108957,186.5267066584945,650.4066433415055
Gujarat,Surendranagar,2002,583.16669,220397.15650232672,182.7437700078891,400.4229199921109
Gujarat,Surendranagar,2001,802.5,202722.52060396783,181.45924892816197,621.040751071838
Gujarat,Surendranagar,2000,664.0,187486.06471907915,180.35192491441583,483.6480750855842
Gujarat,Surat,2018,185.04347,1034399.0,241.9021330385304,-56.85866303853038
Gujarat,Surat,2017,149.24001,946511.0,235.51478852381018,-86.27477852381017
Gujarat,Surat,2015,168.52942,774775.0,223.03371036092116,-54.504290360921175
Gujarat,Gandhinagar,2007,78.0,378395.5156254638,194.22645197220692,-116.22645197220692
Gujarat,Vadodara,2018,150.46666,1034399.0,241.9021330385304,-91.4354730385304
Gujarat,Dohad,2016,216.53334,843930.0,228.05961617190192,-11.526276171901912
Gujarat,Tapi,2013,63.142857,641489.0,213.34702274726519,-150.2041657472652
Gujarat,Tapi,2014,97.416664,705629.0,218.00845863355403,-120.59179463355403
Gujarat,Valsad,2013,87.181816,641489.0,213.34702274726519,-126.16520674726519
Gujarat,Valsad,2014,78.666664,705629.0,218.00845863355403,-139.34179463355403
Gujarat,Dohad,2008,92.384613,394570.23835956375,195.4019654272039,-103.01735242720389
Gujarat,Dohad,2007,153.46666,378395.5156254638,194.22645197220692,-40.759791972206926
Gujarat,Tapi,2015,48.900002,774775.0,223.03371036092116,-174.13370836092116
Gujarat,Tapi,2016,67.53846,843930.0,228.05961617190192,-160.5211561719019
Gujarat,Tapi,2017,67.0,946511.0,235.51478852381018,-168.51478852381018
Gujarat,Dohad,2006,202.1875,338383.36050177214,191.3185303042722,10.868969695727799
Gujarat,Dohad,2005,154.21428,311996.4362722108,189.4008353318297,-35.18655533182971
Gujarat,Dohad,2004,308.61539,272449.2629108957,186.5267066584945,122.08868334150549
Gujarat,Dohad,2002,280.70001,220397.15650232672,182.7437700078891,97.95623999211091
Gujarat,Valsad,2015,100.09091,774775.0,223.03371036092116,-122.94280036092117
Gujarat,Dohad,2001,929.0,202722.52060396783,181.45924892816197,747.540751071838
Gujarat,Tapi,2018,76.777779,1034399.0,241.9021330385304,-165.12435403853038
Gujarat,Gandhinagar,2000,149.0,187486.06471907915,180.35192491441583,-31.351924914415832
Gujarat,Gandhinagar,2001,156.0,202722.52060396783,181.45924892816197,-25.45924892816197
Gujarat,Dohad,2000,142.23077,187486.06471907915,180.35192491441583,-38.121154914415825
Gujarat,Mahesana,2018,291.57144,1034399.0,241.9021330385304,49.6693069614696
Gujarat,Mahesana,2017,295.76923,946511.0,235.51478852381018,60.25444147618981
Gujarat,Mahesana,2016,445.41177,843930.0,228.05961617190192,217.35215382809807
Gujarat,Valsad,2016,94.260872,843930.0,228.05961617190192,-133.79874417190192
Gujarat,Gandhinagar,2002,315.5,220397.15650232672,182.7437700078891,132.7562299921109
Gujarat,Banas Kantha,2016,269.46155,843930.0,228.05961617190192,41.401933828098066
Gujarat,Tapi,2012,67.0,596659.0,210.08895959194356,-143.08895959194356
Gujarat,Dohad,2017,156.0,946511.0,235.51478852381018,-79.51478852381018
Gujarat,Tapi,2011,104.11111,532809.0,205.4485997332042,-101.3374897332042
Gujarat,Tapi,2009,102.2,450323.76586738543,199.4539063987061,-97.25390639870609
Gujarat,Dohad,2015,164.75,774775.0,223.03371036092116,-58.28371036092116
Gujarat,Dohad,2014,193.14285,705629.0,218.00845863355403,-24.865608633554018
Gujarat,Dohad,2013,167.0,641489.0,213.34702274726519,-46.347022747265186
Gujarat,Dohad,2012,142.0,596659.0,210.08895959194356,-68.08895959194356
Gujarat,Surendranagar,2016,440.92001,843930.0,228.05961617190192,212.86039382809807
Gujarat,Surendranagar,2017,424.04544,946511.0,235.51478852381018,188.5306514761898
Gujarat,Surendranagar,2018,541.08698,1034399.0,241.9021330385304,299.18484696146965
Gujarat,Narmada,2017,118.36364,946511.0,235.51478852381018,-117.15114852381018
Gujarat,Dohad,2011,141.42857,532809.0,205.4485997332042,-64.02002973320418
Gujarat,Dohad,2010,144.84616,499605.5063968227,203.03550405761933,-58.18934405761934
Gujarat,Dohad,2009,137.6875,450323.76586738543,199.4539063987061,-61.766406398706096
Gujarat,Valsad,2007,154.91667,378395.5156254638,194.22645197220692,-39.309781972206906
Gujarat,Valsad,2008,114.83334,394570.23835956375,195.4019654272039,-80.56862542720388
Gujarat,Valsad,2009,123.92308,450323.76586738543,199.4539063987061,-75.5308263987061
Gujarat,Valsad,2010,109.875,499605.5063968227,203.03550405761933,-93.16050405761933
Gujarat,Valsad,2011,120.76923,532809.0,205.4485997332042,-84.6793697332042
Gujarat,Valsad,2012,150.25,596659.0,210.08895959194356,-59.83895959194356
Gujarat,Tapi,2000,62.0,187486.06471907915,180.35192491441583,-118.35192491441583
Gujarat,Tapi,2001,55.875,202722.52060396783,181.45924892816197,-125.58424892816197
Gujarat,Tapi,2002,49.583332,220397.15650232672,182.7437700078891,-133.16043800788913
Gujarat,Tapi,2004,51.81818,272449.2629108957,186.5267066584945,-134.70852665849452
Gujarat,Tapi,2005,72.666664,311996.4362722108,189.4008353318297,-116.73417133182971
Gujarat,Tapi,2006,46.333332,338383.36050177214,191.3185303042722,-144.98519830427222
Gujarat,Tapi,2007,148.33333,378395.5156254638,194.22645197220692,-45.89312197220693
Gujarat,Tapi,2008,137.33333,394570.23835956375,195.4019654272039,-58.0686354272039
Gujarat,Tapi,2010,82.777779,499605.5063968227,203.03550405761933,-120.25772505761934
Gujarat,Vadodara,2017,221.25,946511.0,235.51478852381018,-14.264788523810182
Gujarat,Narmada,2016,83.333336,843930.0,228.05961617190192,-144.72628017190192
Gujarat,Vadodara,2015,332.5,774775.0,223.03371036092116,109.46628963907884
Gujarat,Ahmadabad,2002,1258.3077,220397.15650232672,182.7437700078891,1075.5639299921108
Gujarat,Ahmadabad,2004,1417.1,272449.2629108957,186.5267066584945,1230.5732933415054
Gujarat,Ahmadabad,2005,732.66669,311996.4362722108,189.4008353318297,543.2658546681703
Gujarat,Ahmadabad,2006,578.08331,338383.36050177214,191.3185303042722,386.7647796957278
Gujarat,Ahmadabad,2007,1115.5,378395.5156254638,194.22645197220692,921.2735480277931
Gujarat,Ahmadabad,2008,1135.3,394570.23835956375,195.4019654272039,939.8980345727961
Gujarat,Ahmadabad,2009,1090.7,450323.76586738543,199.4539063987061,891.246093601294
Gujarat,Ahmadabad,2001,868.09998,202722.52060396783,181.45924892816197,686.640731071838
Gujarat,Bharuch,2005,437.48386,311996.4362722108,189.4008353318297,248.08302466817028
Gujarat,Bharuch,2002,311.92856,220397.15650232672,182.7437700078891,129.1847899921109
Gujarat,Bharuch,2001,460.2381,202722.52060396783,181.45924892816197,278.778851071838
Gujarat,Bharuch,2000,528.91998,187486.06471907915,180.35192491441583,348.5680550855842
Gujarat,Ahmadabad,2010,1359.4546,499605.5063968227,203.03550405761933,1156.4190959423806
Gujarat,Ahmadabad,2011,1004.5333,532809.0,205.4485997332042,799.0847002667958
Gujarat,Ahmadabad,2012,1095.8889,596659.0,210.08895959194356,885.7999404080564
Gujarat,Ahmadabad,2013,985.83331,641489.0,213.34702274726519,772.4862872527348
Gujarat,Bharuch,2004,485.53333,272449.2629108957,186.5267066584945,299.0066233415055
Gujarat,Ahmadabad,2014,1050.9091,705629.0,218.00845863355403,832.900641366446
Gujarat,Ahmadabad,2000,784.0,187486.06471907915,180.35192491441583,603.6480750855842
Gujarat,Bharuch,2007,406.14816,378395.5156254638,194.22645197220692,211.9217080277931
Gujarat,Bhavnagar,2005,270.75,311996.4362722108,189.4008353318297,81.34916466817029
Gujarat,Bhavnagar,2004,589.81818,272449.2629108957,186.5267066584945,403.2914733415055
Gujarat,Bhavnagar,2002,465.13635,220397.15650232672,182.7437700078891,282.3925799921109
Gujarat,Bhavnagar,2001,628.66669,202722.52060396783,181.45924892816197,447.20744107183805
Gujarat,Bhavnagar,2000,555.72729,187486.06471907915,180.35192491441583,375.37536508558424
Gujarat,Bharuch,2018,339.78946,1034399.0,241.9021330385304,97.88732696146963
Gujarat,Bharuch,2017,245.20689,946511.0,235.51478852381018,9.692101476189805
Gujarat,Bharuch,2006,383.39285,338383.36050177214,191.3185303042722,192.0743196957278
Gujarat,Bharuch,2016,255.75,843930.0,228.05961617190192,27.690383828098078
Gujarat,Bharuch,2014,337.90625,705629.0,218.00845863355403,119.89779136644597
Gujarat,Bharuch,2013,653.60712,641489.0,213.34702274726519,440.2600972527348
Gujarat,Bharuch,2012,301.58334,596659.0,210.08895959194356,91.49438040805646
Gujarat,Bharuch,2011,258.38461,532809.0,205.4485997332042,52.93601026679582
Gujarat,Bharuch,2010,207.55556,499605.5063968227,203.03550405761933,4.520055942380679
Gujarat,Bharuch,2009,419.29413,450323.76586738543,199.4539063987061,219.8402236012939
Gujarat,Bharuch,2008,353.09525,394570.23835956375,195.4019654272039,157.69328457279613
Gujarat,Bharuch,2015,333.38461,774775.0,223.03371036092116,110.35089963907885
Gujarat,Bhavnagar,2006,400.15152,338383.36050177214,191.3185303042722,208.8329896957278
Gujarat,Ahmadabad,2015,967.90002,774775.0,223.03371036092116,744.8663096390788
