state,district,year,chloride,sdp,predicted_chloride,error
Andhra Pradesh,West Godavari,2015,349.09091,446997.0,258.8964201179388,90.19448988206119
Andhra Pradesh,Chittoor,2004,268.14816,215455.8737901584,175.44055204756037,92.70760795243964
Andhra Pradesh,Chittoor,2005,283.75,227457.9878258872,182.19267250723286,101.55732749276714
Andhra Pradesh,Chittoor,2006,181.28947,251348.62002359648,194.773719137058,-13.484249137058015
Andhra Pradesh,Chittoor,2007,262.10257,282693.9814360441,209.5938942340484,52.50867576595161
Andhra Pradesh,Chittoor,2008,187.7027,289919.74396775843,212.74599528349947,-25.043295283499475
Andhra Pradesh,Chittoor,2009,196.4375,309550.5308999029,220.82241900279692,-24.38491900279692
Andhra Pradesh,Chittoor,2010,163.27026,330210.7804378922,228.56968692697038,-65.29942692697037
Andhra Pradesh,Krishna,2013,463.04544,360239.0,238.49799032754788,224.5474496724521
Andhra Pradesh,Chittoor,2012,199.52942,341335.0,232.4289393567176,-32.899519356717605
Andhra Pradesh,Chittoor,2013,191.58333,360239.0,238.49799032754788,-46.91466032754789
Andhra Pradesh,Y.S.R.,2005,224.90909,227457.9878258872,182.19267250723286,42.716417492767135
Andhra Pradesh,Krishna,2012,378.41666,341335.0,232.4289393567176,145.9877206432824
Andhra Pradesh,Krishna,2004,778.5,215455.8737901584,175.44055204756037,603.0594479524397
Andhra Pradesh,Krishna,2010,422.51999,330210.7804378922,228.56968692697038,193.95030307302963
Andhra Pradesh,Anantapur,2004,353.38889,215455.8737901584,175.44055204756037,177.94833795243963
Andhra Pradesh,Visakhapatanam,2007,219.28947,282693.9814360441,209.5938942340484,9.695575765951588
Andhra Pradesh,Visakhapatanam,2006,215.21892,251348.62002359648,194.773719137058,20.445200862941988
Andhra Pradesh,Visakhapatanam,2005,235.6875,227457.9878258872,182.19267250723286,53.49482749276714
Andhra Pradesh,Visakhapatanam,2004,238.47575,215455.8737901584,175.44055204756037,63.03519795243963
Andhra Pradesh,Sri Potti Sriramulu Nellore,2015,506.20587,446997.0,258.8964201179388,247.3094498820612
Andhra Pradesh,Sri Potti Sriramulu Nellore,2016,208.54167,477566.0,263.37018483750205,-54.82851483750204
Andhra Pradesh,Sri Potti Sriramulu Nellore,2017,279.8421,526626.0,267.8646007702688,11.977499229731222
Andhra Pradesh,Sri Potti Sriramulu Nellore,2018,349.95999,558862.0,269.1381167275198,80.82187327248022
Andhra Pradesh,Srikakulam,2004,289.34616,215455.8737901584,175.44055204756037,113.90560795243962
Andhra Pradesh,Srikakulam,2005,311.16,227457.9878258872,182.19267250723286,128.96732749276717
Andhra Pradesh,Anantapur,2005,439.72726,227457.9878258872,182.19267250723286,257.5345874927672
Andhra Pradesh,Srikakulam,2006,298.27274,251348.62002359648,194.773719137058,103.49902086294199
Andhra Pradesh,Srikakulam,2008,301.375,289919.74396775843,212.74599528349947,88.62900471650053
Andhra Pradesh,Srikakulam,2009,249.47826,309550.5308999029,220.82241900279692,28.655840997203086
Andhra Pradesh,Srikakulam,2010,303.88461,330210.7804378922,228.56968692697038,75.31492307302963
Andhra Pradesh,West Godavari,2017,484.52499,526626.0,267.8646007702688,216.6603892297312
Andhra Pradesh,West Godavari,2018,464.53571,558862.0,269.1381167275198,195.3975932724802
Andhra Pradesh,Srikakulam,2011,285.84,339996.0,231.975810468319,53.86418953168098
Andhra Pradesh,Srikakulam,2012,265.38461,341335.0,232.4289393567176,32.95567064328242
Andhra Pradesh,Srikakulam,2013,247.75676,360239.0,238.49799032754788,9.258769672452132
Andhra Pradesh,Srikakulam,2014,216.39999,397064.0,248.60898540593587,-32.208995405935866
Andhra Pradesh,Srikakulam,2015,234.19513,446997.0,258.8964201179388,-24.70129011793881
Andhra Pradesh,Srikakulam,2016,221.73077,477566.0,263.37018483750205,-41.639414837502045
Andhra Pradesh,Srikakulam,2007,321.67999,282693.9814360441,209.5938942340484,112.08609576595157
Andhra Pradesh,Krishna,2011,433.45834,339996.0,231.975810468319,201.48252953168102
Andhra Pradesh,Anantapur,2006,287.09091,251348.62002359648,194.773719137058,92.317190862942
Andhra Pradesh,Anantapur,2008,339.73077,289919.74396775843,212.74599528349947,126.98477471650054
Andhra Pradesh,Krishna,2009,496.72726,309550.5308999029,220.82241900279692,275.9048409972031
Andhra Pradesh,Krishna,2008,426.63635,289919.74396775843,212.74599528349947,213.89035471650053
Andhra Pradesh,Krishna,2007,595.21741,282693.9814360441,209.5938942340484,385.62351576595154
Andhra Pradesh,Krishna,2006,410.67999,251348.62002359648,194.773719137058,215.90627086294197
Andhra Pradesh,Krishna,2005,692.90002,227457.9878258872,182.19267250723286,510.7073474927672
Andhra Pradesh,West Godavari,2014,432.125,397064.0,248.60898540593587,183.51601459406413
Andhra Pradesh,Visakhapatanam,2015,180.30281,446997.0,258.8964201179388,-78.59361011793882
Andhra Pradesh,Visakhapatanam,2014,146.57378,397064.0,248.60898540593587,-102.03520540593587
Andhra Pradesh,Visakhapatanam,2013,210.01785,360239.0,238.49799032754788,-28.480140327547872
Andhra Pradesh,Visakhapatanam,2012,149.64865,341335.0,232.4289393567176,-82.78028935671759
Andhra Pradesh,Visakhapatanam,2011,213.21317,339996.0,231.975810468319,-18.762640468319006
Andhra Pradesh,Anantapur,2007,243.85185,282693.9814360441,209.5938942340484,34.25795576595161
Andhra Pradesh,Visakhapatanam,2010,198.75676,330210.7804378922,228.56968692697038,-29.812926926970363
Andhra Pradesh,Visakhapatanam,2008,192.86757,289919.74396775843,212.74599528349947,-19.878425283499467
Andhra Pradesh,Anantapur,2018,278.0,558862.0,269.1381167275198,8.861883272480213
Andhra Pradesh,Anantapur,2017,307.43478,526626.0,267.8646007702688,39.570179229731195
Andhra Pradesh,Anantapur,2016,332.80646,477566.0,263.37018483750205,69.43627516249796
Andhra Pradesh,Anantapur,2015,272.44446,446997.0,258.8964201179388,13.548039882061175
Andhra Pradesh,Anantapur,2014,254.16667,397064.0,248.60898540593587,5.557684594064142
Andhra Pradesh,Anantapur,2013,214.375,360239.0,238.49799032754788,-24.122990327547882
Andhra Pradesh,Anantapur,2012,171.83333,341335.0,232.4289393567176,-60.5956093567176
Andhra Pradesh,Anantapur,2011,253.91667,339996.0,231.975810468319,21.940859531681014
Andhra Pradesh,Anantapur,2010,215.26923,330210.7804378922,228.56968692697038,-13.300456926970384
Andhra Pradesh,Anantapur,2009,242.73914,309550.5308999029,220.82241900279692,21.916720997203072
Andhra Pradesh,Visakhapatanam,2009,202.01579,309550.5308999029,220.82241900279692,-18.80662900279691
Andhra Pradesh,West Godavari,2013,451.10809,360239.0,238.49799032754788,212.61009967245212
Andhra Pradesh,Y.S.R.,2018,567.45453,558862.0,269.1381167275198,298.3164132724802
Andhra Pradesh,West Godavari,2011,492.11111,339996.0,231.975810468319,260.13529953168097
Andhra Pradesh,Prakasam,2010,294.02856,330210.7804378922,228.56968692697038,65.45887307302965
Andhra Pradesh,Prakasam,2011,418.66666,339996.0,231.975810468319,186.69084953168098
Andhra Pradesh,Prakasam,2012,315.27585,341335.0,232.4289393567176,82.8469106432824
Andhra Pradesh,Prakasam,2013,329.18182,360239.0,238.49799032754788,90.68382967245213
Andhra Pradesh,Prakasam,2014,338.8421,397064.0,248.60898540593587,90.23311459406415
Andhra Pradesh,Prakasam,2015,468.56412,446997.0,258.8964201179388,209.66769988206119
Andhra Pradesh,Prakasam,2016,494.7037,477566.0,263.37018483750205,231.33351516249797
Andhra Pradesh,Prakasam,2017,361.62964,526626.0,267.8646007702688,93.7650392297312
Andhra Pradesh,West Godavari,2012,279.88235,341335.0,232.4289393567176,47.45341064328238
Andhra Pradesh,Prakasam,2018,480.95999,558862.0,269.1381167275198,211.82187327248022
Andhra Pradesh,Kurnool,2013,337.47827,360239.0,238.49799032754788,98.98027967245213
Andhra Pradesh,Kurnool,2012,253.77272,341335.0,232.4289393567176,21.3437806432824
Andhra Pradesh,East Godavari,2004,394.76666,215455.8737901584,175.44055204756037,219.32610795243963
Andhra Pradesh,Sri Potti Sriramulu Nellore,2004,319.36365,215455.8737901584,175.44055204756037,143.92309795243963
Andhra Pradesh,Sri Potti Sriramulu Nellore,2005,324.07407,227457.9878258872,182.19267250723286,141.88139749276715
Andhra Pradesh,Sri Potti Sriramulu Nellore,2006,310.67648,251348.62002359648,194.773719137058,115.90276086294202
Andhra Pradesh,Sri Potti Sriramulu Nellore,2007,324.96875,282693.9814360441,209.5938942340484,115.3748557659516
Andhra Pradesh,Sri Potti Sriramulu Nellore,2008,256.70587,289919.74396775843,212.74599528349947,43.959874716500536
Andhra Pradesh,Kurnool,2014,368.0,397064.0,248.60898540593587,119.39101459406413
Andhra Pradesh,Prakasam,2008,348.59091,289919.74396775843,212.74599528349947,135.84491471650054
Andhra Pradesh,East Godavari,2005,343.84375,227457.9878258872,182.19267250723286,161.65107749276714
Andhra Pradesh,Kurnool,2015,386.71875,446997.0,258.8964201179388,127.82232988206118
Andhra Pradesh,East Godavari,2018,324.48779,558862.0,269.1381167275198,55.34967327248023
Andhra Pradesh,Prakasam,2005,439.04349,227457.9878258872,182.19267250723286,256.8508174927672
Andhra Pradesh,Prakasam,2006,398.88235,251348.62002359648,194.773719137058,204.10863086294196
Andhra Pradesh,Prakasam,2007,345.32144,282693.9814360441,209.5938942340484,135.7275457659516
Andhra Pradesh,East Godavari,2017,252.13043,526626.0,267.8646007702688,-15.734170770268804
Andhra Pradesh,East Godavari,2016,208.27451,477566.0,263.37018483750205,-55.09567483750206
Andhra Pradesh,East Godavari,2015,192.58824,446997.0,258.8964201179388,-66.3081801179388
Andhra Pradesh,East Godavari,2014,256.3793,397064.0,248.60898540593587,7.770314594064132
Andhra Pradesh,East Godavari,2013,253.48215,360239.0,238.49799032754788,14.984159672452108
Andhra Pradesh,East Godavari,2012,224.66667,341335.0,232.4289393567176,-7.762269356717582
Andhra Pradesh,East Godavari,2011,256.60001,339996.0,231.975810468319,24.624199531681
Andhra Pradesh,East Godavari,2010,352.375,330210.7804378922,228.56968692697038,123.80531307302962
Andhra Pradesh,East Godavari,2009,268.71875,309550.5308999029,220.82241900279692,47.89633099720308
Andhra Pradesh,East Godavari,2008,299.54544,289919.74396775843,212.74599528349947,86.79944471650052
Andhra Pradesh,East Godavari,2007,331.67648,282693.9814360441,209.5938942340484,122.08258576595162
Andhra Pradesh,East Godavari,2006,322.23529,251348.62002359648,194.773719137058,127.46157086294201
Andhra Pradesh,Kurnool,2018,397.63159,558862.0,269.1381167275198,128.49347327248023
Andhra Pradesh,Kurnool,2017,289.03333,526626.0,267.8646007702688,21.168729229731184
Andhra Pradesh,Kurnool,2016,440.75757,477566.0,263.37018483750205,177.38738516249794
Andhra Pradesh,Sri Potti Sriramulu Nellore,2009,324.21875,309550.5308999029,220.82241900279692,103.39633099720308
Andhra Pradesh,Sri Potti Sriramulu Nellore,2010,355.46875,330210.7804378922,228.56968692697038,126.89906307302962
Andhra Pradesh,Prakasam,2009,424.3793,309550.5308999029,220.82241900279692,203.55688099720308
Andhra Pradesh,Kurnool,2011,329.60001,339996.0,231.975810468319,97.624199531681
Andhra Pradesh,Vizianagaram,2016,152.70213,477566.0,263.37018483750205,-110.66805483750204
Andhra Pradesh,Vizianagaram,2015,180.63158,446997.0,258.8964201179388,-78.2648401179388
Andhra Pradesh,Vizianagaram,2014,200.89743,397064.0,248.60898540593587,-47.711555405935854
Andhra Pradesh,Vizianagaram,2013,216.70589,360239.0,238.49799032754788,-21.79210032754787
Andhra Pradesh,Vizianagaram,2012,121.17391,341335.0,232.4289393567176,-111.25502935671759
Andhra Pradesh,Sri Potti Sriramulu Nellore,2011,416.02942,339996.0,231.975810468319,184.05360953168102
Andhra Pradesh,Vizianagaram,2010,198.13043,330210.7804378922,228.56968692697038,-30.439256926970387
Andhra Pradesh,Vizianagaram,2009,136.08696,309550.5308999029,220.82241900279692,-84.73545900279692
Andhra Pradesh,Guntur,2010,355.32501,330210.7804378922,228.56968692697038,126.75532307302964
Andhra Pradesh,Guntur,2011,392.97437,339996.0,231.975810468319,160.99855953168102
Andhra Pradesh,West Godavari,2004,514.72729,215455.8737901584,175.44055204756037,339.2867379524397
Andhra Pradesh,West Godavari,2005,697.0,227457.9878258872,182.19267250723286,514.8073274927672
Andhra Pradesh,West Godavari,2006,223.8647,251348.62002359648,194.773719137058,29.09098086294199
Andhra Pradesh,West Godavari,2007,265.0,282693.9814360441,209.5938942340484,55.406105765951594
Andhra Pradesh,West Godavari,2008,222.61111,289919.74396775843,212.74599528349947,9.865114716500528
Andhra Pradesh,West Godavari,2009,560.06665,309550.5308999029,220.82241900279692,339.2442309972031
Andhra Pradesh,West Godavari,2010,427.29413,330210.7804378922,228.56968692697038,198.72444307302962
Andhra Pradesh,Vizianagaram,2017,140.7,526626.0,267.8646007702688,-127.1646007702688
Andhra Pradesh,Guntur,2009,383.23685,309550.5308999029,220.82241900279692,162.41443099720308
Andhra Pradesh,Vizianagaram,2011,172.18182,339996.0,231.975810468319,-59.79399046831901
Andhra Pradesh,Guntur,2007,469.52499,282693.9814360441,209.5938942340484,259.93109576595157
Andhra Pradesh,Kurnool,2010,263.83334,330210.7804378922,228.56968692697038,35.263653073029644
Andhra Pradesh,Kurnool,2009,392.26315,309550.5308999029,220.82241900279692,171.44073099720308
Andhra Pradesh,Kurnool,2008,472.19232,289919.74396775843,212.74599528349947,259.4463247165005
Andhra Pradesh,Guntur,2008,473.39474,289919.74396775843,212.74599528349947,260.6487447165006
Andhra Pradesh,Kurnool,2007,476.20691,282693.9814360441,209.5938942340484,266.61301576595156
Andhra Pradesh,Kurnool,2006,346.33334,251348.62002359648,194.773719137058,151.559620862942
Andhra Pradesh,Kurnool,2005,285.26666,227457.9878258872,182.19267250723286,103.07398749276715
Andhra Pradesh,Kurnool,2004,260.58823,215455.8737901584,175.44055204756037,85.14767795243964
Andhra Pradesh,Sri Potti Sriramulu Nellore,2012,225.0,341335.0,232.4289393567176,-7.428939356717592
Andhra Pradesh,Sri Potti Sriramulu Nellore,2013,219.49025,360239.0,238.49799032754788,-19.00774032754788
Andhra Pradesh,Sri Potti Sriramulu Nellore,2014,282.00168,397064.0,248.60898540593587,33.39269459406415
Andhra Pradesh,Vizianagaram,2018,161.4359,558862.0,269.1381167275198,-107.70221672751978
Andhra Pradesh,Guntur,2004,386.23334,215455.8737901584,175.44055204756037,210.79278795243962
Andhra Pradesh,Srikakulam,2018,213.71428,558862.0,269.1381167275198,-55.423836727519785
Andhra Pradesh,Guntur,2006,463.1282,251348.62002359648,194.773719137058,268.35448086294195
Andhra Pradesh,Guntur,2005,482.27777,227457.9878258872,182.19267250723286,300.0850974927671
Arunachal Pradesh,East Siang,2015,63.333332,12889.0,13.617216393339442,49.71611560666056
Arunachal Pradesh,East Siang,2014,46.333336,13082.0,13.817889197542202,32.5154468024578
Arunachal Pradesh,Tirap,2018,31.905001,14897.0,15.70040332482291,16.20459767517709
Arunachal Pradesh,Lohit,2015,27.99,12889.0,13.617216393339442,14.372783606660557
Arunachal Pradesh,Lohit,2016,11.042675,13396.0,14.144169542341286,-3.101494542341287
Arunachal Pradesh,Papum Pare,2017,35.450001,13923.0,14.69121558453468,20.75878541546532
Arunachal Pradesh,Papum Pare,2018,19.31785,14897.0,15.70040332482291,3.6174466751770904
Arunachal Pradesh,Papum Pare,2016,13.330664,13396.0,14.144169542341286,-0.8135055423412858
Arunachal Pradesh,Papum Pare,2015,17.266666,12889.0,13.617216393339442,3.649449606660559
Arunachal Pradesh,Papum Pare,2014,71.800003,13082.0,13.817889197542202,57.9821138024578
Arunachal Pradesh,East Siang,2016,23.749031,13396.0,14.144169542341286,9.604861457658712
Arunachal Pradesh,East Siang,2018,37.222504,14897.0,15.70040332482291,21.522100675177093
Arunachal Pradesh,Tirap,2016,19.544069,13396.0,14.144169542341286,5.399899457658714
Arunachal Pradesh,Changlang,2018,31.905001,14897.0,15.70040332482291,16.20459767517709
Arunachal Pradesh,Tirap,2015,39.32,12889.0,13.617216393339442,25.70278360666056
Arunachal Pradesh,Changlang,2015,42.233334,12889.0,13.617216393339442,28.61611760666056
Arunachal Pradesh,Changlang,2016,19.171009,13396.0,14.144169542341286,5.026839457658715
Arunachal Pradesh,Lower Subansiri,2016,29.9907,13396.0,14.144169542341286,15.846530457658714
Arunachal Pradesh,Lohit,2018,17.725,14897.0,15.70040332482291,2.024596675177092
Arunachal Pradesh,Tirap,2017,20.088333,13923.0,14.69121558453468,5.397117415465319
Assam,Sonitpur,2015,53.627274,167629.0,145.5672411961724,-91.9399671961724
Assam,Sonitpur,2016,27.855316,179632.0,153.51888104605433,-125.66356504605433
Assam,Baksa,2018,28.360001,204627.0,169.09591917095833,-140.7359181709583
Assam,Baksa,2016,23.633295,179632.0,153.51888104605433,-129.88558604605433
Assam,Baksa,2015,65.0,167629.0,145.5672411961724,-80.5672411961724
Assam,Baksa,2014,25.849998,146425.0,130.75590647666445,-104.90590847666445
Assam,Sonitpur,2017,52.358463,195262.0,163.41325534718663,-111.05479234718663
Assam,Sonitpur,2018,38.108749,204627.0,169.09591917095833,-130.98717017095834
Assam,Sonitpur,2014,68.711113,146425.0,130.75590647666445,-62.04479347666445
Assam,Goalpara,2016,23.966352,179632.0,153.51888104605433,-129.55252904605433
Assam,Hailakandi,2016,32.495934,179632.0,153.51888104605433,-121.02294704605433
Assam,Goalpara,2018,35.006874,204627.0,169.09591917095833,-134.08904517095831
Assam,Goalpara,2015,33.916668,167629.0,145.5672411961724,-111.6505731961724
Assam,Goalpara,2014,38.257145,146425.0,130.75590647666445,-92.49876147666444
Assam,Lakhimpur,2014,34.530769,146425.0,130.75590647666445,-96.22513747666446
Assam,Golaghat,2014,63.5,146425.0,130.75590647666445,-67.25590647666445
Assam,Golaghat,2015,56.400002,167629.0,145.5672411961724,-89.1672391961724
Assam,Golaghat,2016,40.636467,179632.0,153.51888104605433,-112.88241404605432
Assam,Golaghat,2018,41.210625,204627.0,169.09591917095833,-127.88529417095833
Assam,Lakhimpur,2015,27.4,167629.0,145.5672411961724,-118.1672411961724
Assam,Hailakandi,2018,172.69214,204627.0,169.09591917095833,3.5962208290416697
Assam,Lakhimpur,2017,40.178333,195262.0,163.41325534718663,-123.23492234718663
Assam,Sivasagar,2016,35.383839,179632.0,153.51888104605433,-118.13504204605434
Assam,Sivasagar,2015,57.650002,167629.0,145.5672411961724,-87.9172391961724
Assam,Sivasagar,2014,64.0,146425.0,130.75590647666445,-66.75590647666445
Assam,Lakhimpur,2018,33.516365,204627.0,169.09591917095833,-135.57955417095832
Assam,Hailakandi,2017,30.131668,195262.0,163.41325534718663,-133.28158734718664
Assam,Hailakandi,2015,136.0,167629.0,145.5672411961724,-9.567241196172404
Assam,Lakhimpur,2016,40.585697,179632.0,153.51888104605433,-112.93318404605432
Assam,Kokrajhar,2016,27.783825,179632.0,153.51888104605433,-125.73505604605432
Assam,Dibrugarh,2017,14.1825,195262.0,163.41325534718663,-149.23075534718663
Assam,Udalguri,2015,56.822224,167629.0,145.5672411961724,-88.7450171961724
Assam,Udalguri,2016,38.858246,179632.0,153.51888104605433,-114.66063504605432
Assam,Kamrup,2018,53.411335,204627.0,169.09591917095833,-115.68458417095832
Assam,Kamrup,2016,45.487823,179632.0,153.51888104605433,-108.03105804605434
Assam,Kamrup,2015,68.979996,167629.0,145.5672411961724,-76.5872451961724
Assam,Kamrup,2014,87.866669,146425.0,130.75590647666445,-42.88923747666445
Assam,Kamrup Metropolitan,2018,68.742172,204627.0,169.09591917095833,-100.35374717095833
Assam,Kamrup Metropolitan,2017,42.540001,195262.0,163.41325534718663,-120.87325434718664
Assam,Kamrup Metropolitan,2016,85.227615,179632.0,153.51888104605433,-68.29126604605433
Assam,Kamrup Metropolitan,2015,82.671425,167629.0,145.5672411961724,-62.895816196172404
Assam,Kamrup Metropolitan,2014,70.0625,146425.0,130.75590647666445,-60.69340647666445
Assam,Jorhat,2014,48.299999,146425.0,130.75590647666445,-82.45590747666445
Assam,Karimganj,2014,31.5,146425.0,130.75590647666445,-99.25590647666445
Assam,Jorhat,2016,51.763908,179632.0,153.51888104605433,-101.75497304605433
Assam,Jorhat,2018,53.681427,204627.0,169.09591917095833,-115.41449217095833
Assam,Udalguri,2018,25.827858,204627.0,169.09591917095833,-143.26806117095833
Assam,Bongaigaon,2018,40.767502,204627.0,169.09591917095833,-128.32841717095832
Assam,Bongaigaon,2016,29.111223,179632.0,153.51888104605433,-124.40765804605434
Assam,Darrang,2014,45.149998,146425.0,130.75590647666445,-85.60590847666445
Assam,Darrang,2015,52.666668,167629.0,145.5672411961724,-92.9005731961724
Assam,Darrang,2016,64.686943,179632.0,153.51888104605433,-88.83193804605433
Assam,Udalguri,2014,33.34,146425.0,130.75590647666445,-97.41590647666445
Assam,Tinsukia,2014,61.400002,146425.0,130.75590647666445,-69.35590447666445
Assam,Tinsukia,2016,32.63435,179632.0,153.51888104605433,-120.88453104605433
Assam,Tinsukia,2017,29.072001,195262.0,163.41325534718663,-134.34125434718663
Assam,Karimganj,2015,91.580002,167629.0,145.5672411961724,-53.98723919617241
Assam,Karimganj,2016,29.444445,179632.0,153.51888104605433,-124.07443604605433
Assam,Karimganj,2017,40.18,195262.0,163.41325534718663,-123.23325534718663
Assam,Karimganj,2018,123.28722,204627.0,169.09591917095833,-45.80869917095832
Assam,Cachar,2018,121.948,204627.0,169.09591917095833,-47.14791917095833
Assam,Nagaon,2018,52.466,204627.0,169.09591917095833,-116.62991917095832
Assam,Nagaon,2017,63.516666,195262.0,163.41325534718663,-99.89658934718663
Assam,Nagaon,2016,41.309109,179632.0,153.51888104605433,-112.20977204605433
Assam,Nagaon,2015,75.099998,167629.0,145.5672411961724,-70.4672431961724
Assam,Nagaon,2014,61.307693,146425.0,130.75590647666445,-69.44821347666445
Assam,Bongaigaon,2015,49.977779,167629.0,145.5672411961724,-95.5894621961724
Assam,Karbi Anglong,2017,31.905001,195262.0,163.41325534718663,-131.50825434718664
Assam,Karbi Anglong,2015,33.779999,167629.0,145.5672411961724,-111.7872421961724
Assam,Karbi Anglong,2014,52.799999,146425.0,130.75590647666445,-77.95590747666445
Assam,Dibrugarh,2018,44.3125,204627.0,169.09591917095833,-124.78341917095833
